v5 Gene Model ID	v4 Gene Model ID	v3 Gene Model ID	Gene Symbol	Full Name
Zm00001eb420710		GRMZM2G022308	TIDP3000	
Zm00001eb154100		GRMZM2G022625	TIDP3004	
Zm00001eb007240		GRMZM2G004259	TIDP3048	
Zm00001eb041760		AC217050.4_FG001	TIDP3052	
Zm00001eb255830		GRMZM2G103128	TIDP3065a	
Zm00001eb321060		GRMZM2G012413	TIDP3069	
Zm00001eb151170		GRMZM2G022934	TIDP3072	
Zm00001eb151170		GRMZM5G854134	TIDP3072	
Zm00001eb141480		GRMZM2G363801	TIDP3078	
Zm00001eb288370		GRMZM2G018971	TIDP3080	
Zm00001eb104690		GRMZM2G056632	TIDP3082	
Zm00001eb104690		GRMZM6G868472	TIDP3082	
Zm00001eb189090		GRMZM2G453424	TIDP3101	
Zm00001eb276730		GRMZM2G406413	TIDP3103	
Zm00001eb294270		GRMZM2G121229	TIDP3104	
Zm00001eb416340		GRMZM2G134756	TIDP3108	
Zm00001eb280790		GRMZM2G095404	TIDP3136	
Zm00001eb051860		GRMZM2G116840	TIDP3143	
Zm00001eb109680		GRMZM2G077823	TIDP3152	
Zm00001eb314720		GRMZM5G829304	TIDP3162	
Zm00001eb060380		GRMZM2G120674	TIDP3172	
Zm00001eb285950		GRMZM2G435627	TIDP3214	
Zm00001eb334820		GRMZM2G094050	TIDP3217	
Zm00001eb252970		GRMZM5G881447	TIDP3241	
Zm00001eb421370		GRMZM2G149543	TIDP3243	
Zm00001eb217310		GRMZM2G161242	TIDP3245	
Zm00001eb289150		GRMZM2G070113	TIDP3257	
Zm00001eb034820		GRMZM2G132607	TIDP3261	
Zm00001eb034820		GRMZM2G132623	TIDP3261	
Zm00001eb034830		GRMZM2G132607	TIDP3261	
Zm00001eb034830		GRMZM2G132623	TIDP3261	
Zm00001eb051830		GRMZM2G003607	TIDP3263	
Zm00001eb009780		GRMZM2G012758	TIDP3265	
Zm00001eb289640		GRMZM2G146219	TIDP3268	
Zm00001eb071460		GRMZM2G040493	TIDP3276	
Zm00001eb245930		GRMZM2G092743	TIDP3278	
Zm00001eb135650		GRMZM2G444621	TIDP3279	
Zm00001eb111590		GRMZM2G172485	TIDP3280	
Zm00001eb328530		GRMZM2G335738	TIDP3283	
Zm00001eb035340		GRMZM2G172723	TIDP3285	
Zm00001eb276260		GRMZM2G042036	TIDP3287	
Zm00001eb057810		GRMZM2G328500	TIDP3299	
Zm00001eb005030		GRMZM2G417455	TIDP3300	
Zm00001eb160510		AC217499.3_FG001	TIDP3322	
Zm00001eb200010		GRMZM2G118385	TIDP3338	
Zm00001eb075370		GRMZM2G109244	TIDP3339	
Zm00001eb003130		GRMZM2G009014	TIDP3353	
Zm00001eb216890		GRMZM2G300945	TIDP3357	
Zm00001eb221410		GRMZM2G174145	TIDP3358	
Zm00001eb343490		GRMZM2G103628	TIDP3362	
Zm00001eb186320		GRMZM2G037204	TIDP3363	
Zm00001eb327030		GRMZM2G045287	TIDP3389	
Zm00001eb072290		GRMZM5G886913	TIDP3392	
Zm00001eb264590		GRMZM2G050561	TIDP3394	
Zm00001eb264600		GRMZM2G050561	TIDP3394	
Zm00001eb315920		GRMZM2G089854	TIDP3397	
Zm00001eb292540		GRMZM5G802141	TIDP3405	
Zm00001eb055040		GRMZM2G126032	TIDP3409	
Zm00001eb137410		AC206425.3_FG002	TIDP3412	
Zm00001eb058370		GRMZM2G400714	TIDP3413	
Zm00001eb161640		GRMZM5G812270	TIDP3422	
Zm00001eb071720		GRMZM2G156638	TIDP3424	
Zm00001eb079270		GRMZM2G093557	TIDP3431	
Zm00001eb025690		GRMZM2G088765	TIDP3438	
Zm00001eb264550		GRMZM2G002115	TIDP3440	
Zm00001eb053490		GRMZM2G448446	TIDP3450	
Zm00001eb011380		GRMZM2G105362	TIDP3455	
Zm00001eb003240		GRMZM2G062946	TIDP3460	
Zm00001eb031980		GRMZM2G028900	TIDP3496	
Zm00001eb352260		GRMZM2G161040	TIDP3504	
Zm00001eb351830		AC197705.4_FG007	TIDP3511	
Zm00001eb104290		GRMZM2G117870	TIDP3513	
Zm00001eb289690		GRMZM2G701193	TIDP3536	
Zm00001eb068910		GRMZM2G072264	TIDP3539	
Zm00001eb109890		GRMZM2G075744	TIDP3543	
Zm00001eb289310		GRMZM2G077662	TIDP3557	
Zm00001eb061260		GRMZM2G049687	TIDP3559	
Zm00001eb333130		GRMZM2G074857	TIDP3564	
Zm00001eb411300		GRMZM2G700208	TIDP3581	
Zm00001eb253810		GRMZM2G090981	TIDP3584	
Zm00001eb289380		GRMZM2G066189	TIDP3588	
Zm00001eb297880		GRMZM2G428197	TIDP3595	
Zm00001eb161360		GRMZM2G035134	TIDP3606	
Zm00001eb223980		GRMZM2G377341	TIDP3607	
Zm00001eb318230		AC234154.1_FG008	TIDP3610	
Zm00001eb049720		GRMZM2G110328	TIDP3612	
Zm00001eb245760		GRMZM2G168176	TIDP3618	
Zm00001eb200140		GRMZM2G119791	TIDP3620	
Zm00001eb138100		GRMZM2G025528	TIDP3621	
Zm00001eb312040		GRMZM2G043240	TIDP3642	
Zm00001eb264250		GRMZM2G130728	TIDP3648	
Zm00001eb417320		GRMZM2G082522	TIDP3651	
Zm00001eb233030		GRMZM2G005998	TIDP3662	
Zm00001eb314300		GRMZM2G095763	TIDP3675	
Zm00001eb155670		GRMZM2G126853	TIDP3676	
Zm00001eb052130		GRMZM2G177947	TIDP3692	
Zm00001eb393630		GRMZM2G065696	TIDP3699	
Zm00001eb408440		GRMZM2G122053	TIDP3704	
Zm00001eb140320		GRMZM2G103342	TIDP3705	
Zm00001eb185570		GRMZM2G078092	TIDP3706	
Zm00001eb410960		GRMZM2G420407	TIDP3714	
Zm00001eb058550		GRMZM2G009958	TIDP3715	
Zm00001eb140280		GRMZM2G061446	TIDP3725	
Zm00001eb337010		GRMZM2G336815	TIDP3728	
Zm00001eb380390		AC216886.3_FG002	TIDP3730	
Zm00001eb364510		GRMZM2G481103	TIDP3731	
Zm00001eb032640		GRMZM2G027331	TIDP3737	
Zm00001eb044560		GRMZM2G119657	TIDP3739	
Zm00001eb198880		GRMZM2G164781	TIDP3740	
Zm00001eb230480		GRMZM2G065097	TIDP3746	
Zm00001eb070570		GRMZM2G094255	TIDP3748	
Zm00001eb144630		GRMZM2G044092	TIDP3759	
Zm00001eb049780		GRMZM2G408967	TIDP3760	
Zm00001eb381130		GRMZM2G033029	TIDP3766	
Zm00001eb250370		GRMZM2G144097	TIDP4580	
Zm00001eb403780		GRMZM2G171466	TIDP4645	
Zm00001eb112390		GRMZM2G072219	TIDP6516	
Zm00001eb381220		GRMZM2G429442	TIDP6523	
Zm00001eb381220		GRMZM5G803381	TIDP6523	
Zm00001eb190840		GRMZM2G123887	TIDP7116	
Zm00001eb369670		GRMZM2G139296	TIDP7121	
Zm00001eb236840		GRMZM2G103864	TIDP9177	
Zm00001eb196510		GRMZM2G055507	TIDP9194	
Zm00001eb073300		GRMZM2G164413	TIDP9198	
Zm00001eb378260		GRMZM2G118687	TIDP9202	
Zm00001eb401330		GRMZM2G091233	TIDP9237	
Zm00001eb217080		AC213463.3_FG007	TIDP9255	
Zm00001eb055770		GRMZM2G028500	TIDP9256	
Zm00001eb247000		GRMZM2G072034	til1	temperature-induced lipocalin1
Zm00001eb041200		GRMZM2G124307	til2	temperature-induced lipocalin2
Zm00001eb300220		GRMZM2G059088	tin1	tiller number1
Zm00001eb362170	Zm00001d011778	GRMZM2G168439	tip2	tonoplast intrinsic protein2
Zm00001eb186570	Zm00001d051362	GRMZM2G027098	tip2a	tonoplast intrinsic protein2
Zm00001eb249500	Zm00001d017485	GRMZM2G056908	tip2b	tonoplast intrinsic protein2
Zm00001eb074660		GRMZM2G121275	tip2d	tonoplast intrinsic protein2d
Zm00001eb221090	Zm00001d013956	GRMZM2G305446	tip3a	tonoplast intrinsic protein3
Zm00001eb044880	Zm00001d032610	GRMZM2G103983	tip3b	tonoplast intrinsic protein3
Zm00001eb404170		GRMZM2G037327	tip3c	tonoplast intrinsic protein3c
Zm00001eb076690		GRMZM2G039845	tip3d	tonoplast intrinsic protein3d
Zm00001eb284350	Zm00001d037779	GRMZM2G103945	tip4a	tonoplast intrinsic protein4
Zm00001eb350360	Zm00001d010410	GRMZM2G108273	tip4b	tonoplast intrinsic protein4
Zm00001eb123230	Zm00001d039713	GRMZM2G146627	tip4c	tonoplast intrinsic protein4
Zm00001eb119200	Zm00001d039293	GRMZM2G093090	tip4d	tonoplast intrinsic protein4
Zm00001eb429760		GRMZM2G125023	tip5	tonoplast intrinsic protein5
Zm00001eb386990		GRMZM2G087806	tipd1	tip growth defective1
Zm00001eb354200		GRMZM2G135978	tir1	transport inhibitor response1
Zm00001eb113030		GRMZM2G155849	tir2	transport inhibitor response2
Zm00001eb378030	Zm00001d045451	GRMZM2G033208	tk1	transketolase 1
Zm00001eb011640		GRMZM2G151521	tlc1	TRAM/LAG/CRN8 1
Zm00001eb217740		GRMZM2G016184	tlc10	TRAM/LAG/CRN8 10
Zm00001eb245340		GRMZM2G444643	tlc11	TRAM/LAG/CRN8 11
Zm00001eb253380		GRMZM2G315726	tlc12	TRAM/LAG/CRN8 12
Zm00001eb311390		GRMZM2G016551	tlc13	TRAM/LAG/CRN8 13
Zm00001eb333330		GRMZM2G020148	tlc14	TRAM/LAG/CRN8 14
Zm00001eb366620		GRMZM2G075023	tlc16	TRAM/LAG/CRN8 16
Zm00001eb370150		GRMZM5G825226	tlc17	TRAM/LAG/CRN8 17
Zm00001eb398050		GRMZM2G083427	tlc18	TRAM/LAG/CRN8 18
Zm00001eb029560		GRMZM2G429128	tlc2	TRAM/LAG/CRN8 2
Zm00001eb029570		GRMZM2G429128	tlc2	TRAM/LAG/CRN8 2
Zm00001eb061940		GRMZM2G138330	tlc3	TRAM/LAG/CRN8 3
Zm00001eb065450		GRMZM2G132084	tlc4	TRAM/LAG/CRN8 4
Zm00001eb098730		GRMZM2G163426	tlc5	TRAM/LAG/CRN8 5
Zm00001eb146520		GRMZM2G077279	tlc6	TRAM/LAG/CRN8 6
Zm00001eb149750		GRMZM2G021589	tlc7	TRAM/LAG/CRN8 7
Zm00001eb183320		GRMZM2G170868	tlc8	TRAM/LAG/CRN8 8
Zm00001eb212410		AC210013.4_FG012	tlc9	TRAM/LAG/CRN8 9
Zm00001eb043650	Zm00001d032461	GRMZM2G176209	tls1	tasselless1
Zm00001eb289230		GRMZM2G011222	tm18	Transmembrane protein 18
Zm00001eb309530		GRMZM2G150011	tml1	too many laterals1
Zm00001eb097850		GRMZM2G134998	tml2	too many laterals2
Zm00001eb159500		GRMZM2G011401	tmm1	too many mouths-like1
Zm00001eb361880		GRMZM2G166413	tmm2	too many mouths-like2
Zm00001eb203810	Zm00001d053351	GRMZM2G147727	tms5	thermosensitive male-sterile5
Zm00001eb184870		GRMZM2G020081	toc1	timing of cab expression1
Zm00001eb247330		GRMZM2G148453	toc2	timing of cab expression2
Zm00001eb399060	Zm00001d047965	GRMZM2G159777	toc34	translocon at outer membrane of chloroplast34
Zm00001eb010200	Zm00001d028373	GRMZM2G157157	toc35	translocon of outer membrane of chloroplast35
Zm00001eb189030	Zm00001d051644	AC185226.4_FG001	tola1	tola protein homolog1
Zm00001eb038000		GRMZM2G415785	tom1	transporter of mugineic acid1
Zm00001eb196180		GRMZM2G336448	tom2	transporter of mugineic acid2
Zm00001eb093430	Zm00001d005001	GRMZM2G141081	tom3	transporter of mugineic acid3
Zm00001eb128730		GRMZM2G029219	tom4	transporter of mugineic acid4
Zm00001eb132340		GRMZM2G170302	tom5	transporter of mugineic acid5
Zm00001eb163460		GRMZM2G075594	tom6	transporter of mugineic acid6
Zm00001eb093440		GRMZM2G115658	tom7	transporter of mugineic acid7
Zm00001eb332620		GRMZM2G456923	tom8	transporter of mugineic acid8
Zm00001eb094350		GRMZM2G151268	ton1	tonneau1
Zm00001eb285840		GRMZM2G049342	tor1	target of rapamycin1
Zm00001eb285840		GRMZM2G349554	tor1	target of rapamycin1
		GRMZM5G803487	tp2	teopod2
		zma-MIR156h	tp2	teopod2
Zm00001eb319770		GRMZM5G852968	tpi1	triose phosphate isomerase1
Zm00001eb103580	Zm00001d006221	GRMZM2G002807	tpi2	triose phosphate isomerase2
Zm00001eb335870	Zm00001d008619	GRMZM2G018177	tpi3	triose phosphate isomerase3
Zm00001eb124410	Zm00001d039865	GRMZM2G030784	tpi4	triose phosphate isomerase4
Zm00001eb367890	Zm00001d012407	GRMZM2G146206	tpi5	triose phosphate isomerase5
Zm00001eb273000		GRMZM2G056116	tpj1	translation of psbJ1
Zm00001eb127680	Zm00001d040279	GRMZM2G316967	tpl1	topless-related1
Zm00001eb011010	Zm00001d028481	GRMZM2G030422	tpl2	topless-related2
Zm00001eb071090	Zm00001d002351	GRMZM2G049538	tps1	terpene synthase1
Zm00001eb415160	Zm00001d024486	GRMZM2G179092	tps10	terpene synthase10
Zm00001eb412980		GRMZM2G127087	tps11	terpene synthase11
Zm00001eb412990		GRMZM2G028306	tps13	terpene synthase13
Zm00001eb089110		GRMZM2G319445	tps14	terpene synthase14
Zm00001eb416710		GRMZM2G309126	tps16	terpene synthase16
Zm00001eb089360	Zm00001d004509	GRMZM2G010356	tps17	terpene synthase17
Zm00001eb230410	Zm00001d015053	GRMZM2G046615	tps2	terpene synthase2
Zm00001eb416720		GRMZM2G084496	tps20	terpene synthase20
Zm00001eb394330		GRMZM2G011151	tps21	terpene synthase21
Zm00001eb414190		GRMZM2G038340	tps22	terpene synthase22
Zm00001eb413120	Zm00001d024234	GRMZM2G127336	tps23	terpene synthase23
Zm00001eb208400		GRMZM2G061016	tps25	terpene synthase25
Zm00001eb278400	Zm00001d037092	GRMZM2G030583	tps26	terpene synthase26
Zm00001eb016730		AC205502.4_FG004	tps27	terpene synthase27
Zm00001eb087570		GRMZM2G108609	tps28	terpene synthase28
Zm00001eb208380		GRMZM2G061023	tps29	terpene synthase29
Zm00001eb230440	Zm00001d015054	GRMZM2G064406	tps3	terpene synthase3
Zm00001eb267020		GRMZM2G451187	tps30	terpene synthase30
Zm00001eb298110		GRMZM2G390124	tps31	terpene synthase31
		GRMZM2G445854	tps33	terpene synthase33
Zm00001eb415080	Zm00001d024478	GRMZM2G117319	tps4	terpene synthase4
Zm00001eb415130	Zm00001d024481	GRMZM2G074309	tps5	terpene synthase5
Zm00001eb412960		GRMZM2G127087	tps6	terpene synthase6
Zm00001eb041770	Zm00001d032230	AC217050.4_FG007	tps7	terpene synthase7
Zm00001eb017120	Zm00001d029195	GRMZM2G038153	tps8	terpene synthase8
Zm00001eb415070	Zm00001d024477	GRMZM2G465812	tps9	terpene synthase9
Zm00001eb288330		GRMZM2G070075	tpx2	targeting protein for Xklp2 2
Zm00001eb170960		GRMZM2G026724	traf10	TNF receptor-associated factor 10
Zm00001eb278060		GRMZM2G038691	traf11	TNF receptor-associated factor 11
Zm00001eb035890		GRMZM2G040509	traf12	TNF receptor-associated factor 12
Zm00001eb276280		GRMZM2G048192	traf15	TNF receptor-associated factor 15
Zm00001eb219190		GRMZM2G048281	traf16	TNF receptor-associated factor 16
Zm00001eb378460		GRMZM2G000909	traf2	TNF receptor-associated factor 2
Zm00001eb121040	Zm00001d039469	GRMZM2G077197	traf21	TNF receptor-associated factor 21
Zm00001eb363540		GRMZM2G095510	traf26	TNF receptor-associated factor 26
Zm00001eb349910		GRMZM2G098227	traf27	TNF receptor-associated factor 27
Zm00001eb287530		GRMZM2G100946	traf28	TNF receptor-associated factor 28
Zm00001eb114430		GRMZM2G000936	traf3	TNF receptor-associated factor 3
Zm00001eb200590		GRMZM2G118082	traf31	TNF receptor-associated factor 31
Zm00001eb273960		GRMZM2G128485	traf32	TNF receptor-associated factor 32
Zm00001eb199410		GRMZM2G130505	traf33	TNF receptor-associated factor 33
Zm00001eb428440		GRMZM2G162640	traf38	TNF receptor-associated factor 38
Zm00001eb198850		GRMZM2G163671	traf39	TNF receptor-associated factor 39
Zm00001eb281240		GRMZM2G164669	traf40	TNF receptor-associated factor 40
Zm00001eb304620		GRMZM2G320703	traf41	TNF receptor-associated factor 41
Zm00001eb203840		GRMZM2G350711	traf42	TNF receptor-associated factor 42
Zm00001eb144120		GRMZM2G004161	traf47	TNF receptor-associated factor 47
Zm00001eb310110		GRMZM2G061243	traf48	TNF receptor-associated factor 48
Zm00001eb058760		GRMZM2G085189	traf49	TNF receptor-associated factor 49
Zm00001eb305650		GRMZM2G364697	traf50	TNF receptor-associated factor50
Zm00001eb409110		GRMZM2G704370	traf52	TNF receptor-associated factor 52
Zm00001eb320450		GRMZM2G436511	traf53	TNF receptor-associated factor 53
Zm00001eb262710		GRMZM2G400647	traf56	TNF receptor-associated factor 56
Zm00001eb142310		GRMZM2G017404	traf6	TNF receptor-associated factor 6
Zm00001eb210260		GRMZM2G356282	traf61	TNF receptor-associated factor 61
Zm00001eb405060		GRMZM2G022606	traf7	TNF receptor-associated factor 7
Zm00001eb093200		GRMZM2G026556	traf8	TNF receptor-associated factor 8
Zm00001eb035940		GRMZM2G026664	traf9	TNF receptor-associated factor 9
Zm00001eb021270	Zm00001d029654	GRMZM2G162690	tre1	trehalase1
Zm00001eb302140	Zm00001d019034	GRMZM2G144653	trh2	thioredoxin h homolog2
Zm00001eb160020	Zm00001d044247	GRMZM2G079089	trh3	thioredoxin h homolog3
Zm00001eb281920		GRMZM2G066612	trh4	thioredoxin h homolog4
		GRMZM2G410783	TRINITY_DN1207_c0_g1 (PG2)	
Zm00001eb363100		GRMZM2G060723	trl1	tassels replace upper ears-like1
Zm00001eb409190	Zm00001d023707	GRMZM2G181258	trm1	thioredoxin M1
Zm00001eb138600	Zm00001d041804	GRMZM2G358009	trm2	thioredoxin M2
Zm00001eb082790	Zm00001d003667	GRMZM2G131202	trm3	thioredoxin M3
Zm00001eb042260	Zm00001d032298	GRMZM2G347280	trpp1	trehalose-6-phosphate phosphatase1
Zm00001eb372640	Zm00001d044854	GRMZM2G080354	trpp11	trehalose-6-phosphate phosphatase11
Zm00001eb391600	Zm00001d047110	GRMZM2G178546	trpp12	trehalose-6-phosphate phosphatase12
Zm00001eb105040		GRMZM5G890599	trpp13	trehalose-6-phosphate phosphatase13
Zm00001eb018720		GRMZM6G738249	trpp14	trehalose-6-phosphate phosphatase14
Zm00001eb098650	Zm00001d005658	GRMZM2G140078	trpp2	trehalose-6-phosphate phosphatase2
Zm00001eb109730	Zm00001d006913	GRMZM2G117564	trpp3	trehalose-6-phosphate phosphatase3
Zm00001eb194210	Zm00001d052227	GRMZM2G151044	trpp4	trehalose-6-phosphate phosphatase4
Zm00001eb194910		GRMZM2G059840	trpp5	trehalose-6-phosphate phosphatase5
Zm00001eb249690	Zm00001d017502	GRMZM2G112830	trpp6	trehalose-6-phosphate phosphatase6
Zm00001eb255170	Zm00001d018082	GRMZM2G055150	trpp7	trehalose-6-phosphate phosphatase7
Zm00001eb311230	Zm00001d020272	GRMZM2G174396	trpp8	trehalose-6-phosphate phosphatase8
Zm00001eb327900	Zm00001d022192	GRMZM5G840145	trpp9	trehalose-6-phosphate phosphatase9
Zm00001eb353280	Zm00001d010755	GRMZM2G068943	trps1	trehalose-6-phosphate synthase1
Zm00001eb192680	Zm00001d052060	GRMZM2G312521	trps10	trehalose-6-phosphate synthase10
Zm00001eb257510	Zm00001d018342	GRMZM2G122231	trps11	trehalose-6-phosphate synthase11
Zm00001eb293110	Zm00001d038728	GRMZM2G001304	trps12	trehalose-6-phosphate synthase12
Zm00001eb293110	Zm00001d038728	GRMZM2G133966	trps12	trehalose-6-phosphate synthase12
Zm00001eb312020	Zm00001d020396	GRMZM2G019183	trps13	trehalose-6-phosphate synthase13
Zm00001eb333590	Zm00001d008338	GRMZM2G416836	trps14	trehalose-6-phosphate synthase14
Zm00001eb370990	Zm00001d012748	GRMZM2G118462	trps15	trehalose-6-phosphate synthase15
Zm00001eb009160	Zm00001d028267	GRMZM2G099860	trps2	trehalose-6-phosphate synthase2
Zm00001eb040940	Zm00001d032118	GRMZM2G079928	trps3	trehalose-6-phosphate synthase3
Zm00001eb042370	Zm00001d032311	GRMZM2G008226	trps4	trehalose-6-phosphate synthase4
Zm00001eb098910	Zm00001d005687	GRMZM2G527891	trps5	trehalose-6-phosphate synthase5
Zm00001eb153270	Zm00001d043468	GRMZM2G304274	trps6	trehalose-6-phosphate synthase6
Zm00001eb153280	Zm00001d043469	GRMZM2G123277	trps7	trehalose-6-phosphate synthase7
Zm00001eb177020	Zm00001d050069	GRMZM2G007736	trps8	trehalose-6-phosphate synthase8
Zm00001eb178890	Zm00001d050293	GRMZM2G366659	trps9	trehalose-6-phosphate synthase9
Zm00001eb329250		AC198481.3_FG004	trrap1	transformation/transcription domain-associated protein1  
Zm00001eb329250		GRMZM2G322846	trrap1	transformation/transcription domain-associated protein1  
Zm00001eb141160	Zm00001d042111	GRMZM2G039867	tru1	tassels replace upper ears1
Zm00001eb250100		GRMZM2G112352	trua1	tRNA pseudouridine synthase A1
Zm00001eb016190		GRMZM2G043948	trua2	tRNA pseudouridine synthase A2
Zm00001eb018490		GRMZM2G100497	trua3	tRNA pseudouridine synthase A3
Zm00001eb245280		GRMZM2G095782	trua4	tRNA pseudouridine synthase A4
Zm00001eb274430		GRMZM2G050765	trua5	tRNA pseudouridine synthase A5
Zm00001eb138750		AC216010.3_FG001	trua6	tRNA pseudouridine synthase A6
Zm00001eb333520	Zm00001d008327	GRMZM2G044128	trub1	tRNA pseudouridine synthase B1
Zm00001eb127780		GRMZM2G172956	trub2	tRNA pseudouridine synthase B2
Zm00001eb328640		GRMZM2G082365	trub3	tRNA pseudouridine synthase B3
Zm00001eb267110		GRMZM2G174716	trub4	tRNA pseudouridine synthase B4
Zm00001eb352870		GRMZM2G173137	trud1	tRNA pseudouridine synthase D1
Zm00001eb328420		GRMZM2G459702	trud2	tRNA pseudouridine synthase D2
Zm00001eb054900		GRMZM2G009442	trud3	tRNA pseudouridine synthase D3
Zm00001eb365000		GRMZM2G166877	trx1	thioredoxin1
Zm00001eb116740		GRMZM2G082886	trx2	thioredoxin2
Zm00001eb248520		GRMZM2G170008	trx3	thioredoxin3
Zm00001eb433660		GRMZM5G892522	trx4	thioredoxin4
Zm00001eb327680		GRMZM2G086779	trx5	thioredoxin5
Zm00001eb281340		GRMZM5G841142	trxr1	thioredoxin reductase1
Zm00001eb201870		GRMZM5G889769	trxr2	thioredoxin reductase2
Zm00001eb169710		GRMZM2G177668	ts5	tassel seed5
Zm00001eb062460	Zm00001d034629	GRMZM5G862109	ts6	tasselseed6
Zm00001eb301540	Zm00001d018969	GRMZM5G841619	tsa1	tryptophan synthase alpha subunit1
Zm00001eb060890		GRMZM2G046163	tsah1	tryptophan synthase A homolog1
Zm00001eb316740	Zm00001d020941	GRMZM2G307588	tsh4	tassel sheath4
Zm00001eb022230		GRMZM2G083173	tst1	tonoplast sugar transporter1
Zm00001eb239520	Zm00001d016274	GRMZM2G012923	tst2	tonoplast sugar transporter2
Zm00001eb228740		GRMZM2G040871	tst3	tonoplast sugar transporter3
Zm00001eb250740		GRMZM2G058292	tt1	Transparent testa glabra1-like
Zm00001eb224850	Zm00001d014413	GRMZM2G056403	tti1	tel2-interacting protein1
Zm00001eb193790	Zm00001d052180	GRMZM2G370777	tu1	tunicate1
Zm00001eb055850		GRMZM2G153292	tua1	alpha tubulin1
Zm00001eb055850		GRMZM2G153292	tua2	alpha tubulin2
Zm00001eb213760	Zm00001d013159	AC195340.3_FG001	tua3	alpha tubulin3
Zm00001eb000490	Zm00001d027295	GRMZM2G164696	tub1	beta tubulin1
Zm00001eb129360	Zm00001d040509	GRMZM2G133802	tub5	beta tubulin5
Zm00001eb369310	Zm00001d012556	GRMZM2G172932	tub6	beta tubulin6
Zm00001eb345620	Zm00001d009780	GRMZM2G073888	tubg1	gamma-tubulin1
Zm00001eb282650	Zm00001d037582	GRMZM2G085970	tubg2	gamma-tubulin2
Zm00001eb282720		GRMZM2G008093	tubg3	gamma-tubulin 3
Zm00001eb360160	Zm00001d011578	GRMZM2G068586	tubtf1	TUB-transcription factor 1
Zm00001eb289070	Zm00001d038310	GRMZM2G129288	tubtf10	TUB-transcription factor 10
Zm00001eb016930	Zm00001d029165	GRMZM2G378907	tubtf11	TUB-transcription factor 11
		GRMZM5G871407	tubtf12	TUB-transcription factor 12
Zm00001eb390350	Zm00001d047019	GRMZM2G349376	tubtf13	TUB-transcription factor 13
Zm00001eb390360	Zm00001d047019	GRMZM2G349376	tubtf13	TUB-transcription factor 13
Zm00001eb407680		GRMZM2G001272	tubtf14	TUB-transcription factor 14
Zm00001eb157040	Zm00001d043895	GRMZM2G062154	tubtf15	TUB-transcription factor 15
Zm00001eb146720	Zm00001d042724	GRMZM5G866954	tubtf2	TUB-transcription factor 2
Zm00001eb202420	Zm00001d053179	GRMZM2G046816	tubtf3	TUB-transcription factor 3
Zm00001eb076160	Zm00001d002896	GRMZM2G108228	tubtf4	TUB-transcription factor 4
Zm00001eb292770	Zm00001d038691	GRMZM2G435445	tubtf5	TUB-transcription factor 5
Zm00001eb188370	Zm00001d051568	GRMZM2G176340	tubtf6	TUB-transcription factor 6
Zm00001eb198820	Zm00001d052765	GRMZM2G163726	tubtf7	TUB-transcription factor 7
Zm00001eb233920	Zm00001d015485	GRMZM2G472945	tubtf8	TUB-transcription factor 8
Zm00001eb252060	Zm00001d017773	GRMZM2G115701	tubtf9	TUB-transcription factor 9
Zm00001eb064580	Zm00001d034856	GRMZM2G022269	tufm1	elongation factor TU mitochondrial1
